PID,county_state,county,state,area,poptotal,popdensity,popwhite,popblack,popamerindian,popasian,popother,percwhite,percblack,percamerindan,percasian,percother,popadults,perchsd,percollege,percprof,poppovertyknown,percpovertyknown,percbelowpoverty,percchildbelowpovert,percadultpoverty,percelderlypoverty,inmetro,category
738,"STEUBEN, IN",STEUBEN,IN,0.021,27446,1306.95238,27146,51,64,132,53,98.90694454565329,0.18581942723894193,0.23318516,0.48094440000000005,0.19310646,17256,78.99860920000002,18.6080204,5.44738062,26541,96.702616,5.632794539999999,5.03225806,5.17698213,7.881163610000001,0,ALR
739,"SULLIVAN, IN",SULLIVAN,IN,0.027,18993,703.444444,18905,15,39,15,19,99.53667140525457,0.078976465013426,0.20533881,0.07897647000000002,0.10003686,12602,74.0676083,15.4816696,4.12632915,18678,98.34149420000001,12.512046300000002,15.4133002,9.675412220000002,15.6844106,0,AAR
740,"SWITZERLAND, IN",SWITZERLAND,IN,0.013000000000000001,7738,595.230769,7695,15,16,10,2,99.44430085293358,0.19384853967433446,0.20677178000000002,0.12923236000000002,NA,5015,65.80259219999999,9.471585240000001,3.1704885299999996,7589,98.07443779999998,15.2193965,20.351878300000006,11.365332000000002,18.4300341,0,LAR
741,"TIPPECANOE, IN",TIPPECANOE,IN,0.03,130598,4353.266670000001,122013,2660,320,4821,784,93.42639244092558,2.0367846368244535,0.24502672,3.69148073,0.60031547,69148,85.17816859999999,36.2454446,15.257129599999999,114062,87.3382441,14.3816521,10.5675147,17.188413099999998,7.864945379999999,1,HAU
742,"TIPTON, IN",TIPTON,IN,0.016,16119,1007.4374999999999,15990,10,20,51,48,99.1997022147776,0.06203858800173708,0.12407718000000001,0.31639680000000003,0.29778522,10511,77.03358390000001,15.421938899999999,4.87108743,15933,98.84608229999999,6.43946526,8.11649558,5.046707680000001,8.192852330000001,1,ALU
743,"UNION, IN",UNION,IN,0.01,6976,697.6,6915,20,15,21,5,99.12557339449542,0.286697247706422,0.21502294000000002,0.30103210999999996,0.07167431,4397,71.2531271,12.644985199999999,3.9117580199999993,6836,97.99311930000002,9.47922762,11.552729200000002,7.66578249,11.959287500000002,0,AAR
744,"VANDERBURGH, IN",VANDERBURGH,IN,0.013000000000000001,165058,12696.7692,151216,12410,284,917,231,91.6138569472549,7.518569230209987,0.17206073000000002,0.5555622899999999,0.13995081,109217,75.20440960000002,21.7585174,6.47426683,160427,97.19431960000001,12.476702800000002,17.096145,10.845321699999998,11.4168894,1,AAU
745,"VERMILLION, IN",VERMILLION,IN,0.016,16773,1048.3125,16690,15,32,28,8,99.50515709771656,0.08942944017170452,0.19078281,0.16693495000000003,0.0476957,11163,72.05948219999999,12.272686600000002,3.52951715,16494,98.3366124,11.6709106,14.7683398,9.870129870000001,12.560801099999999,1,AAU
746,"VIGO, IN",VIGO,IN,0.024,106107,4421.125000000001,98411,5916,297,1161,322,92.74694412244244,5.575503972405214,0.27990613000000003,1.0941785200000003,0.30346724999999997,66140,75.9842758,22.7230118,8.752645900000001,97228,91.63203179999998,14.694326699999998,18.5088374,13.7729456,12.5077272,1,AAU
747,"WABASH, IN",WABASH,IN,0.023,35069,1524.73913,34462,138,259,123,87,98.26912657902992,0.39350993755168384,0.73854401,0.3507371199999999,0.24808235000000003,22008,74.3865867,16.080516199999995,4.984551069999999,33017,94.14867829999999,9.1922343,10.4414545,8.937586690000002,8.08468078,0,AAR
748,"WARREN, IN",WARREN,IN,0.021,8176,389.3333329999999,8140,1,17,15,3,99.55968688845401,0.01223091976516634,0.20792564000000002,0.1834638,0.036692760000000005,5403,71.6083657,13.399963,3.0353507299999998,8075,98.7646771,9.164086690000001,11.1265647,7.32876712,11.638491499999999,0,AAR
749,"WARRICK, IN",WARRICK,IN,0.023,44920,1953.0434799999998,44274,371,83,157,35,98.5618878005343,0.8259127337488869,0.18477293,NA,0.07791630000000001,28368,80.12549349999999,23.8155668,5.8516638500000004,44151,98.2880677,6.58195737,8.66166853,5.209341960000001,8.198136,1,HLU
750,"WASHINGTON, IN",WASHINGTON,IN,0.03,23717,790.5666669999998,23625,23,28,18,23,99.61209259181179,0.09697685204705486,0.11805877999999999,0.07589493000000001,0.09697685,14989,66.16852360000001,10.8145974,2.88211355,23390,98.62124209999999,14.296707999999999,18.0585852,11.5780578,17.138523799999998,0,LAR
751,"WAYNE, IN",WAYNE,IN,0.024,71951,2997.9583300000004,67532,3795,153,296,175,93.85832024572278,5.274422871120624,0.21264472,0.41139109,0.24322108000000003,46603,71.2443405,15.5891252,5.134862559999999,69370,96.4128365,14.892604900000002,20.8136394,13.286878799999998,11.637676899999999,0,AAR
752,"WELLS, IN",WELLS,IN,0.021,25948,1235.61905,25758,10,40,41,99,99.26776630183444,0.038538615692924306,0.15415446000000002,0.15800832000000004,0.3815323,16396,79.00097579999999,18.565503799999995,5.586728470000001,25464,98.13473099999999,5.57257304,6.61065969,4.4338875699999996,7.494199539999999,1,ALU
753,"WHITE, IN",WHITE,IN,0.03,23265,775.5,23127,2,50,41,45,99.40683430045132,0.008596604341285192,0.21491511000000005,0.17623039000000004,0.1934236,15292,77.8773215,16.5838347,5.16609992,22974,98.74919410000001,7.70436145,8.13656669,6.16872291,11.040339699999999,0,AAR
754,"WHITLEY, IN",WHITLEY,IN,0.02,27651,1382.55,27473,29,73,37,39,99.35626197967524,0.10487866623268598,0.26400492000000003,0.13381071,0.14104372,17369,78.87615869999999,15.809776000000001,4.22016236,27251,98.55339769999999,5.22549631,6.123234919999999,3.90956194,7.95652174,1,ALU
1197,"ALCONA, MI",ALCONA,MI,0.041,10145,247.439024,10026,27,56,26,10,98.82700837851158,0.2661409561360276,0.55199606,0.25628388,NA,7368,68.55320300000001,14.1150923,3.2437567900000004,10040,98.9650074,17.250996,27.204502799999997,16.617398600000005,11.5069357,0,AAR
1198,"ALGER, MI",ALGER,MI,0.051000000000000004,8972,175.921569,8422,213,304,24,9,93.86981720909496,2.3740526081141327,3.38831922,0.26749889000000004,0.10031208,6009,73.0237976,16.275586599999997,3.8275919500000004,8452,94.2041908,14.4817795,19.208010899999998,12.3091161,13.9679255,0,AAR
1199,"ALLEGAN, MI",ALLEGAN,MI,0.049,90509,1847.1224499999998,86760,1448,543,411,1347,95.85787048801777,1.5998408998000198,0.59994034,0.45409849,1.4882497899999998,55740,74.4384643,18.066020799999997,4.036598490000001,88882,98.20238869999999,9.497986090000001,11.895784600000002,7.93385737,10.4949449,1,AAU
1200,"ALPENA, MI",ALPENA,MI,0.034,30605,900.1470589999999,30372,35,93,85,20,99.23868648913576,0.1143603986276752,0.30387192,NA,0.06534879999999998,20165,73.597818,18.933796199999996,4.23010166,30329,99.0981866,13.475551500000002,17.0423241,12.1669518,12.293025599999998,0,AAR
1201,"ANTRIM, MI",ANTRIM,MI,0.031,18185,586.612903,17895,23,211,24,32,98.40527907616166,0.12647786637338465,1.16029695,0.1319769,0.17596921000000004,12185,76.38079609999998,19.039803000000003,5.01436192,17942,98.66373379999999,13.214803299999998,18.7581416,12.0375423,9.68128445,0,AAR
1202,"ARENAC, MI",ARENAC,MI,0.021,14931,711,14695,10,139,38,49,98.41939588775031,0.06697475051905433,0.9309490300000002,0.25450405,0.32817628000000004,9782,65.39562460000002,11.8278471,2.58638315,14664,98.21177420000001,20.6492089,28.9513678,18.232336599999996,16.054464900000003,0,LHR
1203,"BARAGA, MI",BARAGA,MI,0.054000000000000006,7954,147.296296,6971,49,918,10,6,87.6414382700528,0.6160422428966558,11.541362799999998,0.12572291,0.07543374000000003,5166,70.48006190000001,14.5760743,3.3681765400000003,7700,96.8066382,16.8181818,22.387344199999998,14.2559291,15.8131683,0,AAR
1204,"BARRY, MI",BARRY,MI,0.034,50057,1472.26471,49429,104,188,144,192,98.7454302095611,0.20776315000898973,0.37557185,0.28767205,0.38356274,31892,78.26414150000001,17.251975400000006,3.8630377500000006,49091,98.0702,9.07498319,11.6531558,8.004377959999998,8.277177369999999,0,AAR
1205,"BAY, MI",BAY,MI,0.026000000000000002,111723,4297.03846,107747,1242,726,428,1580,96.44119832084709,1.111677989312854,0.6498214300000001,0.38309032,1.41421193,71684,73.98722170000002,18.225824499999998,3.66190503,110453,98.86326000000001,12.5302165,17.5860997,10.9708597,9.989302630000001,1,AAU
1206,"BENZIE, MI",BENZIE,MI,0.02,12200,610,11863,30,237,35,35,97.23770491803279,0.24590163934426232,1.9426229499999998,0.28688525000000004,0.28688525000000004,8333,76.64706590000002,21.4208568,4.680187209999999,12077,98.99180330000002,12.859153800000001,18.6411745,11.3047574,10.3274559,0,AAR
1207,"BERRIEN, MI",BERRIEN,MI,0.033,161378,4890.2424200000005,133259,24872,685,1487,1075,82.57569185390821,15.412261894434184,0.42446926000000007,0.92143911,0.6661378899999999,102485,74.72703320000001,23.742010999999998,6.30140996,158312,98.10011279999999,14.7057709,22.975087,11.852965000000001,10.999896500000002,1,AAU
1208,"BRANCH, MI",BRANCH,MI,0.028999999999999998,41502,1431.1034499999998,40278,705,221,156,142,97.05074454243169,1.6987133150209628,0.53250446,0.37588550000000004,0.34215218999999997,26446,73.7880965,16.066701999999996,3.5128185699999994,39759,95.8002024,14.084861299999998,20.8565121,11.6031599,10.717384999999998,0,AAR
1209,"CALHOUN, MI",CALHOUN,MI,0.042,135982,3237.6666699999996,118737,14383,696,1068,1098,87.31817446426733,10.57713520907179,0.51183245,NA,0.8074598100000001,86623,76.8387149,21.488519199999992,4.7677868499999985,131766,96.8995897,14.2920025,21.3346103,12.370767,9.570531030000001,1,AAU
1210,"CASS, MI",CASS,MI,0.03,49477,1649.2333299999998,44827,3725,469,191,265,90.60169371627221,7.528750732663663,0.94791519,0.38603796,0.5356024,31841,72.2778807,15.844351599999998,3.4263999199999997,48946,98.92677409999999,11.882482700000002,17.799227799999997,9.57841732,10.296962099999998,0,AAR
1211,"CHARLEVOIX, MI",CHARLEVOIX,MI,0.022,21468,975.818182,20993,17,378,41,39,97.7874045090367,0.07918762809763369,1.7607601999999998,0.19098193000000002,0.18166574,13963,79.69634029999999,22.6527251,5.06338179,21250,98.9845351,10.395294100000001,13.8431922,8.11281337,12.005928899999999,0,AAR
1212,"CHEBOYGAN, MI",CHEBOYGAN,MI,0.048,21398,445.79166699999996,20837,15,478,57,11,97.37825965043461,0.07010000934666791,2.2338536299999996,0.26638004000000004,NA,14207,73.54121210000001,14.647708899999998,3.0125994199999995,21097,98.5933265,15.561454200000002,21.159054000000005,13.302880600000002,14.1585593,0,AAR
1213,"CHIPPEWA, MI",CHIPPEWA,MI,0.07800000000000001,34604,443.641026,28353,2184,3820,152,95,81.93561437984049,6.311409085654837,11.039186200000001,0.43925558000000003,0.27453474,21848,73.59483709999999,16.939765700000002,3.80812889,29486,85.20980229999999,17.075900400000002,20.9559748,16.1035046,14.3391521,0,AAR
1214,"CLARE, MI",CLARE,MI,0.034,24952,733.882353,24665,40,160,53,34,98.84979159987175,0.1603077909586406,0.6412311599999999,0.21240782000000002,0.13626162,16401,66.91055420000002,12.041948699999997,2.7681238900000005,24522,98.2766912,23.7134002,35.978586,22.171945700000006,13.563416700000001,0,LHR
1215,"CLINTON, MI",CLINTON,MI,0.034,57883,1702.44118,56639,218,276,199,551,97.85083703332585,0.3766218060570461,0.47682394000000006,0.34379697,0.9519202500000001,35745,83.6844314,22.864736299999997,4.9461463100000005,57463,99.2743984,6.017785359999999,7.366504849999998,4.981687160000001,7.71621622,1,HLU
1216,"CRAWFORD, MI",CRAWFORD,MI,0.034,12260,360.58823499999994,11802,264,145,42,7,96.264274061990207,2.1533442088091355,1.1827079900000002,0.34257749,0.05709625,8057,73.20342560000002,18.778701799999997,4.9894501700000005,11569,94.3637847,14.5907166,20.8293153,12.8239203,10.992616900000002,0,AAR
1217,"DELTA, MI",DELTA,MI,0.06899999999999999,37780,547.5362319999999,36819,16,809,99,37,97.4563260984648,0.04235044997353097,2.14134463,0.26204341,0.09793542000000001,24476,76.88756330000001,18.912404,3.5259029299999995,37242,98.57596609999999,14.612534200000002,18.591133,13.127550999999999,13.1073145,0,AAR
1218,"DICKINSON, MI",DICKINSON,MI,0.046,26831,583.282609,26532,23,135,106,35,98.88561738287801,0.08572173977861429,0.50314934,NA,0.13044613000000005,17972,78.5221456,20.4206544,3.8003561099999996,26455,98.5986359,9.8998299,12.2511263,7.144438699999999,13.4107884,0,AAR
1219,"EATON, MI",EATON,MI,0.034,92879,2731.73529,87549,3310,438,559,1023,94.26135078973718,3.56377652644839,0.47158130000000004,0.60185833,1.1014330499999998,58205,85.5304527,26.978781899999998,6.147238209999999,91580,98.60140609999999,6.81371478,8.91257154,5.70213714,7.353890859999999,1,HLU
1220,"EMMET, MI",EMMET,MI,0.027,25040,927.4074069999999,24122,133,683,69,33,96.33386581469648,0.5311501597444089,2.7276357800000004,0.27555911,0.13178914000000003,16448,81.535749,26.872568100000002,6.49319066,24581,98.16693289999999,8.51470648,10.264150899999999,7.11646468,10.1717902,0,HAR
1221,"GENESEE, MI",GENESEE,MI,0.037,430459,11634.027,336651,84257,3132,2902,3517,78.20744832841223,19.573757314866224,0.72759543,0.6741640899999999,0.81703484,265430,76.7660023,20.1454244,4.802019359999999,425331,98.8087135,16.4631781,25.235706599999997,13.84395,9.706894510000001,1,AAU
1222,"GLADWIN, MI",GLADWIN,MI,0.031,21896,706.3225809999999,21694,19,114,40,29,99.07745706978443,0.08677383997077091,0.5206430400000001,0.18268176999999997,0.13244428000000005,14388,64.8040033,11.433138699999999,2.2032249100000003,21641,98.8354037,22.323367700000002,33.1810193,20.104798700000003,14.902424600000002,0,LHR
1223,"GOGEBIC, MI",GOGEBIC,MI,0.068,18052,265.47058799999996,17486,243,283,26,14,96.86461333924218,1.3461112342122756,1.5676933299999998,0.14402836000000002,0.07755373000000002,12497,76.2743058,21.173081500000002,3.3528046699999994,17385,96.30511849999999,14.880644200000003,19.544779799999997,13.5987339,13.257945,0,AAR
1224,"GRAND TRAVERSE, MI",GRAND TRAVERSE,MI,0.03,64273,2142.4333300000008,63019,259,555,318,122,98.04894745849735,0.4029685871205639,0.86350412,0.49476452,0.18981532,41094,84.861537,30.975324899999997,7.025356499999999,62872,97.8202356,8.549115659999998,11.204854099999999,7.498031269999999,7.69153931,0,HAR
1225,"GRATIOT, MI",GRATIOT,MI,0.033,38982,1181.27273,37827,328,144,98,585,97.03709404340465,0.8414139859422298,0.36940126,0.25139808,1.5006926299999999,23966,77.0675123,16.444129199999995,4.20595844,36654,94.0280129,14.080318699999998,19.1593729,12.496251099999999,10.7022876,0,AAR
1226,"HILLSDALE, MI",HILLSDALE,MI,0.034,43431,1277.3823499999999,42919,113,143,112,144,98.82111855587024,0.26018281872395294,0.3292579,0.25788032000000005,0.33156040999999997,26657,75.21101400000002,16.468469799999994,4.14900401,42138,97.0228639,12.8031705,16.406701299999998,11.297273499999998,11.509408,0,AAR
1227,"HOUGHTON, MI",HOUGHTON,MI,0.06,35446,590.7666669999999,34469,158,153,610,56,97.2436946340913,0.44574846244992383,0.43164250000000004,1.7209276099999997,NA,20646,73.94168360000003,24.7650877,7.32829604,32448,91.54206400000001,21.0367357,21.1989796,23.6971485,14.578494300000001,0,AHR
1228,"HURON, MI",HURON,MI,0.05,34951,699.02,34627,22,89,60,153,99.07298789734199,0.06294526622986467,0.25464221,0.17166891,0.43775572,22798,67.9928064,14.308272699999998,3.0879901700000003,34484,98.6638437,15.0098596,17.9445876,13.4359815,14.9548881,0,LAR
1229,"INGHAM, MI",INGHAM,MI,0.034,281912,8291.529410000001,237183,27837,1941,7562,7389,84.1337012968586,9.87435795567411,0.6885127299999998,2.6823973400000005,2.62103068,158966,83.86761950000002,36.760061900000004,12.859982600000002,261491,92.75625020000001,16.6181628,18.947243599999997,17.066058400000003,9.398271799999998,1,HAU
1230,"IONIA, MI",IONIA,MI,0.034,57024,1677.1764699999999,53141,3003,221,120,539,93.19058641975309,5.266203703703703,0.38755612,0.21043771000000003,0.94521605,33466,77.21568160000001,15.116835,3.40046614,51695,90.65481199999999,11.3299159,14.965087800000003,9.34628975,11.1096292,0,AAR
1231,"IOSCO, MI",IOSCO,MI,0.033,30209,915.4242419999999,28966,632,228,269,114,95.88533218577246,2.092091760733556,0.75474196,0.8904631099999999,0.3773709800000001,19194,76.3155153,16.2342399,3.6313431299999994,29106,96.34877019999999,14.1585927,18.582596399999996,12.255761099999999,13.275686700000001,0,AAR
1232,"IRON, MI",IRON,MI,0.07,13175,188.214286,13028,4,102,32,9,98.88425047438331,0.030360531309297913,0.77419355,0.24288425000000002,0.0683112,9594,72.9726913,15.4575777,3.2833020600000005,12886,97.8064516,17.119354300000005,23.324118900000002,14.456164600000001,16.5122357,0,AAR
1233,"ISABELLA, MI",ISABELLA,MI,0.034,54624,1606.5882399999998,52212,635,1020,456,301,95.58435852372583,1.162492677211482,1.86731107,0.8347978900000002,0.5510398400000001,26492,79.74482860000002,27.249735799999996,10.0030198,48498,88.78514940000001,24.8546332,21.269686599999996,28.479146699999998,13.966294000000001,0,AHR
1234,"JACKSON, MI",JACKSON,MI,0.043000000000000003,149756,3482.69767,135557,11983,655,653,908,90.51857688506637,8.001682737252597,0.4373781400000001,0.43604263000000004,0.60631961,97049,77.6916815,21.205782599999996,4.081443390000001,140520,93.8326344,12.013236500000001,17.1500264,10.1758057,9.934920499999999,1,AAU
1235,"KALAMAZOO, MI",KALAMAZOO,MI,0.033,223411,6770.030299999999,197427,19879,1017,3168,1920,88.36941779948168,8.897950414258922,0.45521483,1.4180143299999999,0.8594026300000001,134684,83.42416320000002,34.5571857,10.852068500000001,212670,95.19226900000001,13.4748672,16.137142400000002,13.5013362,8.63585267,1,HAU
1236,"KALKASKA, MI",KALKASKA,MI,0.033,13497,409,13321,10,114,23,29,98.69600651996741,0.07409053863821591,0.84463214,NA,0.21486256,8485,69.61697109999999,11.455509700000002,2.38067177,13321,98.6960065,14.225658699999999,17.2608361,12.5250501,14.244663399999997,0,AAR
1237,"KENT, MI",KENT,MI,0.05,500631,10012.62,444112,40314,2756,5380,8069,88.71044741536181,8.052637571384912,0.55050526,1.0746438,1.61176595,305356,80.28825370000001,28.6383762,6.46131073,489425,97.76162480000002,9.151351079999998,12.4240562,7.780369930000001,8.09425626,1,HAU
1238,"KEWEENAW, MI",KEWEENAW,MI,0.02,1701,85.05,1688,1,4,6,2,99.23574368018812,0.058788947677836566,0.23515579,0.35273368999999993,0.1175779,1287,64.3356643,14.452214500000002,3.57420357,1696,99.7060553,20.5778302,21.8844985,21.2765957,19.0243902,0,LHR
1239,"LAKE, MI",LAKE,MI,0.034999999999999996,8583,245.228571,7337,1146,81,9,10,85.48293137597577,13.351974833974134,0.9437259700000001,0.10485844,0.11650938,5931,61.288147,11.313437900000002,2.0064070099999998,8387,97.71641620000001,26.4099201,37.69860380000001,25.070712299999997,18.8764973,0,LHR
1240,"LAPEER, MI",LAPEER,MI,0.038,74768,1967.57895,73049,483,319,282,635,97.70088808046224,0.6459982880376631,0.42665311,0.3771667,0.8492938200000001,45437,77.60195440000001,16.154235500000002,3.2572573,73344,98.0954419,8.192899210000002,10.8173406,6.898497569999999,7.908968000000001,1,AAU
1241,"LEELANAU, MI",LEELANAU,MI,0.021,16527,787,15958,16,451,45,57,96.55714890784776,0.09681127851394687,2.72886791,0.27228172,0.34489018,11127,85.099308,32.5963872,8.25918936,16422,99.364676,9.006211179999998,12.8336041,7.04916163,9.205020919999999,0,HAR
1242,"LENAWEE, MI",LENAWEE,MI,0.043000000000000003,91476,2127.3488399999997,86323,1431,303,486,2933,94.36682845773755,1.564344746162928,0.3312344199999999,0.53128689,NA,56323,76.32583489999999,18.7880617,4.586048330000001,87535,95.6917661,10.4015537,13.991818599999998,8.627875959999997,10.033398299999998,1,AAU
1243,"LIVINGSTON, MI",LIVINGSTON,MI,0.034,115645,3401.3235300000006,113566,673,705,480,221,98.2022569069134,0.5819533918457348,0.60962428,0.41506334,0.19110208,72343,85.56874889999999,27.586635899999997,6.47747536,114160,98.7158978,4.13104415,5.29198774,3.2264616299999997,6.054037319999999,1,HLU
1244,"LUCE, MI",LUCE,MI,0.055,5763,104.781818,5418,2,331,6,6,94.01353461738677,0.0347041471455839,5.743536349999999,0.10411244000000001,0.10411244000000001,3811,69.5880346,14.405667800000002,3.332458669999999,5566,96.5816415,17.6787639,22.943444699999997,16.8765743,12.8350934,0,AHR
1245,"MACKINAC, MI",MACKINAC,MI,0.059000000000000004,10674,180.91525399999998,8955,5,1691,11,12,83.89544688026982,0.0468427955780401,15.8422335,NA,0.11242271000000001,7156,71.38065960000002,15.287870299999998,2.78088317,10570,99.02566990000001,16.4049196,22.242314599999997,14.993456700000001,12.9071661,0,AAR
1246,"MACOMB, MI",MACOMB,MI,0.028,717400,25621.428600000003,693686,10400,2639,9112,1563,96.69445218845833,1.449679397825481,0.36785615,1.2701421800000001,0.21787009000000002,472323,76.9287119,20.6866911,4.430019290000001,710217,98.9987455,5.19306071,7.356104329999999,4.10136736,5.9521919699999994,1,ALU
1247,"MANISTEE, MI",MANISTEE,MI,0.032,21265,664.5312499999999,20851,54,189,54,117,98.0531389607336,0.2539383964260522,0.88878439,0.2539384,0.5501998600000001,14619,73.295027,16.252821700000002,3.392844929999999,21000,98.7538208,17.6238095,25.9354583,15.3846154,14.141213799999997,0,AAR
1248,"MARQUETTE, MI",MARQUETTE,MI,0.11,70887,644.4272729999999,68027,1170,943,538,209,95.96540973662307,1.650514198654196,1.33028623,0.75895439,0.29483544,42386,81.7722833,26.763554,6.7994148999999995,66398,93.66738609999999,12.608813499999998,14.2621599,11.84465,12.523890999999999,0,HAR
1249,"MASON, MI",MASON,MI,0.028999999999999998,25537,880.586207,24957,155,188,75,162,97.72878568351804,0.606962446646043,0.7361867099999999,0.29369151,0.63437365,16796,76.1252679,18.5401286,4.06644439,25147,98.4728042,14.061319399999999,20.0209958,12.4061605,10.759265899999999,0,AAR
1250,"MECOSTA, MI",MECOSTA,MI,0.034,37308,1097.2941199999998,35739,978,258,187,146,95.7944676744934,2.621421678996462,0.69154069,0.5012329799999998,0.39133698000000006,19005,77.74269930000001,25.046040499999997,7.8453038699999995,32627,87.45309320000001,25.0681951,25.5436141,28.229964100000004,13.1685725,0,AHR
1251,"MENOMINEE, MI",MENOMINEE,MI,0.064,24920,389.375,24464,7,382,60,7,98.1701444622793,0.02808988764044944,1.5329053,0.24077047000000001,0.02808989,16514,74.282427,15.084170999999998,2.6522950199999995,24562,98.5634029,12.7514046,14.068672099999999,11.308677099999999,14.551257999999999,0,AAR
1252,"MIDLAND, MI",MIDLAND,MI,0.031,75651,2440.35484,73466,719,334,804,328,97.11173679131802,0.9504170467012993,0.4415011,1.06277511,0.43356995000000004,47213,83.24402180000001,35.6088365,11.1854786,74135,97.99606090000002,11.0851824,14.505644900000002,10.134028499999998,8.3002421300000009,1,HAU
1253,"MISSAUKEE, MI",MISSAUKEE,MI,0.033,12147,368.09090899999995,12015,3,74,25,30,98.91331192887132,0.02469745616201531,0.6092039199999999,0.20581213000000004,0.24697456,7628,69.38909279999999,13.280020999999998,2.399056109999999,11973,98.5675475,17.288899999999998,23.757062100000002,15.074309999999999,13.246753199999999,0,AAR
1254,"MONROE, MI",MONROE,MI,0.033,133600,4048.48485,129421,2339,481,574,785,96.87200598802396,1.750748502994012,0.36002994,NA,0.58757485,82291,74.0882964,17.429609599999996,4.00529827,132283,99.01422160000003,8.639810099999998,11.9992591,6.77596351,9.382624380000001,1,AAU
1255,"MONTCALM, MI",MONTCALM,MI,0.042,53059,1263.30952,51216,960,384,157,342,96.52650822669105,1.8093066209314161,0.72372265,0.29589702,0.6445654799999999,32959,73.3851148,14.160017,2.9369823099999994,50918,95.96486930000002,15.3187478,19.1582873,13.693402800000001,13.773563099999999,0,AAR
1256,"MONTMORENCY, MI",MONTMORENCY,MI,0.033,8936,270.787879,8861,1,48,10,16,99.16069829901521,0.011190689346463742,0.53715309,0.11190689,0.17905103000000003,6279,67.5903806,13.457556900000002,2.7552157999999998,8803,98.5116383,17.516755700000004,26.8328446,16.2082515,12.402234600000002,0,LAR
1257,"MUSKEGON, MI",MUSKEGON,MI,0.028,158983,5677.96429,133931,21617,1338,555,1542,84.24234037601505,13.597051257052643,0.8415994200000001,0.34909392999999994,NA,99720,74.2468913,19.0433213,3.4496590499999997,154086,96.9197965,15.2551173,23.002306299999997,12.703818199999999,10.3740797,1,AAU
1258,"NEWAYGO, MI",NEWAYGO,MI,0.051000000000000004,38202,749.058824,36758,468,248,103,625,96.22009318883829,1.2250667504319146,0.64918067,0.26961939,1.6360400000000002,23989,71.0742424,15.694693399999998,3.84759682,37725,98.7513743,15.8807157,21.3676748,13.1306466,14.869186000000003,0,AAR
1259,"OAKLAND, MI",OAKLAND,MI,0.055,1083592,19701.6727,970674,77488,3948,25103,6379,89.5792881453536,7.151031015363716,0.36434378,2.316646859999999,0.5886902100000001,717210,84.6344864,36.9635114,11.220562999999999,1070844,98.8235424,6.043644080000001,8.452006660000002,4.94988864,6.477303390000001,1,HLU
1260,"OCEANA, MI",OCEANA,MI,0.03,22454,748.4666669999998,21211,58,242,50,893,94.46423799768415,0.25830586977821324,1.07775897,0.22267747,3.9770196799999997,14069,73.31722230000001,16.902409599999995,3.9164119699999995,22156,98.67284229999997,17.8868027,24.6226559,15.397208299999999,14.0566274,0,AHR
1261,"OGEMAW, MI",OGEMAW,MI,0.032,18681,583.78125,18489,18,140,19,15,98.97221776136182,0.09635458487233017,0.74942455,0.10170762000000001,0.08029549000000001,12379,63.034170800000005,11.656838200000001,2.73850876,18364,98.30308869999999,21.7545197,30.546492699999998,19.988919699999997,15.6257046,0,LHR
1262,"ONTONAGON, MI",ONTONAGON,MI,0.07800000000000001,8854,113.512821,8723,4,109,15,3,98.52044273774565,0.0451773209848656,1.231082,0.16941495000000004,0.03388299,6198,74.57244269999998,15.956760200000002,2.66214908,8712,98.3962051,13.1887052,16.516374000000003,11.8080357,12.8,0,AAR
1263,"OSCEOLA, MI",OSCEOLA,MI,0.034,20146,592.529412,19899,57,117,43,30,98.77395016380423,0.28293457758363943,0.58076045,NA,0.14891294000000005,12491,72.0598831,13.665839400000001,2.64190217,19853,98.54561700000001,18.5463154,24.083318999999996,16.269339299999995,16.219803600000002,0,AHR
1264,"OSCODA, MI",OSCODA,MI,0.033,7842,237.636364,7781,2,41,5,13,99.22213720989544,0.02550369803621525,0.5228258100000002,0.06375925,0.16577404,5433,66.5746365,12.921038099999999,2.68728143,7718,98.4187707,17.802539499999995,24.350649399999998,17.0002669,13.518605699999998,0,LHR
1265,"OTSEGO, MI",OTSEGO,MI,0.031,17957,579.258065,17737,18,103,82,17,98.77485103302334,0.10023946093445453,0.57359247,0.45664643,0.09467060000000001,11358,79.4506075,20.021130499999998,4.43740095,17682,98.46856380000001,9.46725484,11.455231300000001,7.837492,11.080502000000001,0,AAR
1266,"OTTAWA, MI",OTTAWA,MI,0.033,187768,5689.939389999999,179675,997,638,2451,4007,95.68989391163564,0.5309743939329385,0.33978100999999994,1.3053342399999996,2.13401645,110737,79.77098889999999,26.965693499999993,6.15963951,181937,96.894572,5.986687700000001,6.2978817199999995,5.89117375,5.6824659099999995,1,ALU
1267,"PRESQUE ISLE, MI",PRESQUE ISLE,MI,0.042,13743,327.214286,13648,11,43,30,11,99.30873899439715,0.08004074801717238,0.3128865600000001,0.21829295000000004,0.08004075000000001,9285,65.67582119999999,13.8933764,3.27409801,13627,99.1559339,14.6987598,16.681146799999997,12.5114434,16.767955800000003,0,LAR
